temporada,fecha,id_pais,id_partido,id_local,id_visitante,goles_local,goles_visitante,nombre_liga
2008/2009,2008-08-24 00:00:00,4769,483156,9851,8639,2,1,France Ligue 1
2008/2009,2008-09-14 00:00:00,4769,483177,9874,8639,1,1,France Ligue 1
2009/2010,2009-10-25 00:00:00,4769,654069,8588,9941,0,2,France Ligue 1
2009/2010,2010-02-21 00:00:00,4769,654409,8592,8481,3,1,France Ligue 1
2009/2010,2010-05-05 00:00:00,4769,654742,9831,9827,1,1,France Ligue 1
2010/2011,2010-11-06 00:00:00,4769,830055,9874,8583,1,1,France Ligue 1
2010/2011,2011-02-05 00:00:00,4769,830163,8588,9873,1,1,France Ligue 1
2010/2011,2011-03-05 00:00:00,4769,830285,8689,8481,0,0,France Ligue 1
2010/2011,2011-03-20 00:00:00,4769,830332,8592,9847,2,1,France Ligue 1
2010/2011,2011-05-01 00:00:00,4769,830461,10249,8521,0,0,France Ligue 1
2010/2011,2011-04-30 00:00:00,4769,830467,9851,9827,0,0,France Ligue 1
2010/2011,2011-05-21 00:00:00,4769,830524,8583,8521,0,1,France Ligue 1
2011/2012,2012-02-22 00:00:00,4769,1019851,9853,8689,4,2,France Ligue 1
2011/2012,2012-04-22 00:00:00,4769,1020167,9847,9874,6,1,France Ligue 1
2011/2012,2012-05-13 00:00:00,4769,1020233,8592,8583,3,0,France Ligue 1
2011/2012,2011-08-27 00:00:00,4769,1019385,8583,8576,4,1,France Ligue 1
2011/2012,2011-08-28 00:00:00,4769,1019397,9941,9847,1,3,France Ligue 1
2012/2013,2012-11-25 00:00:00,4769,1216950,8592,8639,1,0,France Ligue 1
2012/2013,2013-01-25 00:00:00,4769,1217030,9873,9748,0,2,France Ligue 1
2012/2013,2013-04-14 00:00:00,4769,1217127,9748,9941,3,1,France Ligue 1
2012/2013,2012-09-01 00:00:00,4769,1216846,9748,9873,3,2,France Ligue 1
2013/2014,2013-08-17 00:00:00,4769,1468176,9853,9747,1,0,France Ligue 1
2013/2014,2014-01-26 00:00:00,4769,1468412,9748,4087,3,0,France Ligue 1
2013/2014,2014-03-21 00:00:00,4769,1468494,8689,9847,0,1,France Ligue 1
2013/2014,2014-04-18 00:00:00,4769,1468532,9853,9851,0,0,France Ligue 1
2013/2014,2013-08-31 00:00:00,4769,1468194,9847,9747,2,0,France Ligue 1
2014/2015,2015-04-18 00:00:00,4769,1710017,7794,9837,1,2,France Ligue 1
2014/2015,2015-05-02 00:00:00,4769,1710041,9748,4087,2,0,France Ligue 1
2015/2016,2015-10-25 00:00:00,4769,1989886,9847,9853,4,1,France Ligue 1
2015/2016,2015-12-11 00:00:00,4769,1989956,9851,7819,1,1,France Ligue 1
2015/2016,2016-01-23 00:00:00,4769,1989997,9847,8121,5,1,France Ligue 1
2015/2016,2016-02-03 00:00:00,4769,1990118,9837,8121,2,1,France Ligue 1
2008/2009,2008-11-09 00:00:00,7809,499420,9810,10269,2,2,Germany 1. Bundesliga
2008/2009,2009-03-01 00:00:00,7809,499506,9790,8721,1,3,Germany 1. Bundesliga
2008/2009,2008-10-18 00:00:00,7809,499381,8697,9789,3,3,Germany 1. Bundesliga
2009/2010,2009-08-08 00:00:00,7809,674268,8165,10189,1,2,Germany 1. Bundesliga
2009/2010,2009-10-31 00:00:00,7809,674356,9790,9788,2,3,Germany 1. Bundesliga
2009/2010,2010-05-01 00:00:00,7809,674564,8178,8177,1,1,Germany 1. Bundesliga
2009/2010,2009-08-30 00:00:00,7809,674292,9790,8722,3,1,Germany 1. Bundesliga
2009/2010,2009-09-26 00:00:00,7809,674320,8721,9904,4,2,Germany 1. Bundesliga
2010/2011,2010-11-27 00:00:00,7809,857022,8226,8178,2,2,Germany 1. Bundesliga
2010/2011,2010-09-12 00:00:00,7809,856895,9905,8350,2,1,Germany 1. Bundesliga
2011/2012,2012-01-21 00:00:00,7809,1030184,8165,8177,2,0,Germany 1. Bundesliga
2011/2012,2012-03-24 00:00:00,7809,1030346,8358,8350,2,0,Germany 1. Bundesliga
2011/2012,2012-03-24 00:00:00,7809,1030352,9788,8226,1,2,Germany 1. Bundesliga
2011/2012,2012-04-07 00:00:00,7809,1030374,8350,8226,1,2,Germany 1. Bundesliga
2011/2012,2012-04-13 00:00:00,7809,1030413,10269,8697,4,1,Germany 1. Bundesliga
2011/2012,2011-10-15 00:00:00,7809,1029944,10269,8226,2,0,Germany 1. Bundesliga
2012/2013,2012-12-15 00:00:00,7809,1239618,9905,10269,3,1,Germany 1. Bundesliga
2012/2013,2013-01-26 00:00:00,7809,1239631,8406,10189,0,0,Germany 1. Bundesliga
2012/2013,2013-05-04 00:00:00,7809,1239755,9810,8194,3,1,Germany 1. Bundesliga
2012/2013,2013-05-11 00:00:00,7809,1239762,9823,8406,3,0,Germany 1. Bundesliga
2012/2013,2012-10-05 00:00:00,7809,1239528,8406,8697,3,1,Germany 1. Bundesliga
2013/2014,2013-08-11 00:00:00,7809,1478945,10189,9790,3,3,Germany 1. Bundesliga
2013/2014,2013-11-01 00:00:00,7809,1479080,9789,10269,6,1,Germany 1. Bundesliga
2013/2014,2013-11-09 00:00:00,7809,1479089,9823,8406,3,0,Germany 1. Bundesliga
2013/2014,2014-03-01 00:00:00,7809,1479193,9823,10189,5,1,Germany 1. Bundesliga
2013/2014,2014-03-08 00:00:00,7809,1479204,10269,9776,2,2,Germany 1. Bundesliga
2013/2014,2014-03-25 00:00:00,7809,1479237,8177,9823,1,3,Germany 1. Bundesliga
2013/2014,2014-05-10 00:00:00,7809,1479303,8177,9789,0,4,Germany 1. Bundesliga
2013/2014,2013-08-31 00:00:00,7809,1479024,9790,9776,4,0,Germany 1. Bundesliga
2014/2015,2014-11-01 00:00:00,7809,1732799,9905,8697,1,2,Germany 1. Bundesliga
2014/2015,2014-11-22 00:00:00,7809,1732821,10189,8721,3,2,Germany 1. Bundesliga
2014/2015,2014-10-04 00:00:00,7809,1732774,8226,10189,2,1,Germany 1. Bundesliga
2015/2016,2015-10-31 00:00:00,7809,2002187,8697,9789,1,3,Germany 1. Bundesliga
2015/2016,2015-12-19 00:00:00,7809,2002242,8722,9789,2,1,Germany 1. Bundesliga
2015/2016,2016-02-21 00:00:00,7809,2002283,10189,10269,1,1,Germany 1. Bundesliga
2015/2016,2016-03-01 00:00:00,7809,2002307,8234,8722,1,1,Germany 1. Bundesliga
2015/2016,2016-05-07 00:00:00,7809,2002445,10269,9905,1,3,Germany 1. Bundesliga
2015/2016,2015-09-26 00:00:00,7809,2002149,10269,9788,1,3,Germany 1. Bundesliga
2015/2016,2015-10-03 00:00:00,7809,2002158,9788,8721,2,0,Germany 1. Bundesliga
2008/2009,2009-01-11 00:00:00,10257,539728,8690,8543,2,3,Italy Serie A
2008/2009,2009-01-28 00:00:00,10257,539763,9882,8543,3,1,Italy Serie A
2008/2009,2009-03-01 00:00:00,10257,539818,8540,8530,0,4,Italy Serie A
2008/2009,2009-03-22 00:00:00,10257,539844,9857,8529,0,1,Italy Serie A
2008/2009,2009-04-11 00:00:00,10257,539866,8535,8529,2,1,Italy Serie A
2008/2009,2009-04-19 00:00:00,10257,539875,8564,9804,5,1,Italy Serie A
2008/2009,2009-05-03 00:00:00,10257,539896,10233,9882,3,1,Italy Serie A
2008/2009,2009-05-09 00:00:00,10257,539901,8543,8600,1,3,Italy Serie A
2009/2010,2009-11-22 00:00:00,10257,704568,8686,9976,3,1,Italy Serie A
2009/2010,2010-01-31 00:00:00,10257,704785,8529,8535,2,2,Italy Serie A
2009/2010,2010-04-24 00:00:00,10257,705288,8636,8524,3,1,Italy Serie A
2010/2011,2010-11-10 00:00:00,10257,888261,9888,8636,1,1,Italy Serie A
2010/2011,2010-11-21 00:00:00,10257,888282,8530,9976,1,0,Italy Serie A
2010/2011,2011-01-23 00:00:00,10257,888367,8535,9888,1,1,Italy Serie A
2010/2011,2011-02-02 00:00:00,10257,888382,8686,9858,1,1,Italy Serie A
2010/2011,2011-02-20 00:00:00,10257,888412,8543,9976,1,0,Italy Serie A
2010/2011,2011-03-13 00:00:00,10257,888441,10167,9875,1,3,Italy Serie A
2010/2011,2011-03-13 00:00:00,10257,888444,9888,9857,0,1,Italy Serie A
2010/2011,2011-04-03 00:00:00,10257,888465,8533,9882,0,0,Italy Serie A
2010/2011,2011-04-17 00:00:00,10257,888485,8533,9857,2,0,Italy Serie A
2010/2011,2011-05-01 00:00:00,10257,888506,9976,8686,2,3,Italy Serie A
2010/2011,2010-10-25 00:00:00,10257,888230,9875,8564,1,2,Italy Serie A
2011/2012,2011-11-26 00:00:00,10257,1083136,8543,9885,0,1,Italy Serie A
2011/2012,2012-02-05 00:00:00,10257,1083375,8533,10167,1,2,Italy Serie A
2011/2012,2012-03-31 00:00:00,10257,1083262,8530,8564,1,1,Italy Serie A
2011/2012,2012-05-13 00:00:00,10257,1083105,8564,6269,2,1,Italy Serie A
2011/2012,2011-09-21 00:00:00,10257,1082980,9885,9857,1,1,Italy Serie A
2012/2013,2013-05-19 00:00:00,10257,1287343,8551,8564,1,2,Italy Serie A
2013/2014,2013-11-24 00:00:00,10257,1536646,9882,8543,1,1,Italy Serie A
2013/2014,2013-12-01 00:00:00,10257,1536656,8636,9882,1,1,Italy Serie A
2013/2014,2013-12-07 00:00:00,10257,1536664,8537,8564,2,2,Italy Serie A
2013/2014,2014-01-05 00:00:00,10257,1536691,8533,8529,0,0,Italy Serie A
2013/2014,2014-02-23 00:00:00,10257,1536762,8533,8530,2,0,Italy Serie A
2013/2014,2014-02-24 00:00:00,10257,1536764,9875,10233,1,1,Italy Serie A
2013/2014,2014-05-18 00:00:00,10257,1536893,9875,9876,5,1,Italy Serie A
2013/2014,2013-09-29 00:00:00,10257,1536571,8529,8636,1,1,Italy Serie A
2014/2015,2015-02-01 00:00:00,10257,1786217,9880,8543,2,1,Italy Serie A
2014/2015,2015-02-08 00:00:00,10257,1786222,8534,9880,2,0,Italy Serie A
2014/2015,2015-02-22 00:00:00,10257,1786242,8564,9880,2,0,Italy Serie A
2014/2015,2015-04-29 00:00:00,10257,1786335,9882,9876,1,1,Italy Serie A
2014/2015,2014-10-05 00:00:00,10257,1786023,8535,8636,3,0,Italy Serie A
2014/2015,2014-10-26 00:00:00,10257,1786043,9880,8636,0,1,Italy Serie A
2015/2016,2015-08-23 00:00:00,10257,2060259,8636,8524,1,0,Italy Serie A
2015/2016,2015-12-13 00:00:00,10257,2060565,8534,208931,3,0,Italy Serie A
2015/2016,2016-02-03 00:00:00,10257,2060327,9891,9857,1,0,Italy Serie A
2015/2016,2016-02-07 00:00:00,10257,2060351,9891,9885,0,2,Italy Serie A
2015/2016,2016-04-11 00:00:00,10257,2060515,8686,9857,1,1,Italy Serie A
2015/2016,2016-04-09 00:00:00,10257,2060516,8533,208931,1,0,Italy Serie A
2015/2016,2016-04-17 00:00:00,10257,2060536,9876,9891,1,2,Italy Serie A
2015/2016,2015-10-18 00:00:00,10257,2060409,8636,9885,0,0,Italy Serie A
2015/2016,2015-10-24 00:00:00,10257,2060426,8534,10233,2,0,Italy Serie A
2008/2009,2008-12-13 00:00:00,13274,523778,10228,8526,2,0,Netherlands Eredivisie
2009/2010,2010-01-29 00:00:00,13274,662419,8525,10219,2,1,Netherlands Eredivisie
2009/2010,2010-02-03 00:00:00,13274,662434,8614,8277,1,1,Netherlands Eredivisie
2009/2010,2010-03-26 00:00:00,13274,662499,9761,10217,3,0,Netherlands Eredivisie
2009/2010,2010-04-11 00:00:00,13274,662522,8640,10235,0,0,Netherlands Eredivisie
2010/2011,2010-10-23 00:00:00,13274,836300,8526,9791,1,1,Netherlands Eredivisie
2010/2011,2011-04-17 00:00:00,13274,836672,8526,8611,1,1,Netherlands Eredivisie
2010/2011,2010-08-29 00:00:00,13274,836171,10217,8640,2,2,Netherlands Eredivisie
2010/2011,2010-09-11 00:00:00,13274,836184,8640,8464,3,1,Netherlands Eredivisie
2011/2012,2012-01-29 00:00:00,13274,1028696,10219,9839,4,0,Netherlands Eredivisie
2011/2012,2011-08-14 00:00:00,13274,1028492,8674,10217,4,2,Netherlands Eredivisie
2011/2012,2012-02-26 00:00:00,13274,1028767,8640,10235,3,2,Netherlands Eredivisie
2011/2012,2012-03-25 00:00:00,13274,1028876,10229,10219,1,0,Netherlands Eredivisie
2011/2012,2012-03-31 00:00:00,13274,1028928,10235,9761,3,1,Netherlands Eredivisie
2011/2012,2012-05-06 00:00:00,13274,1029042,9803,9908,1,3,Netherlands Eredivisie
2011/2012,2011-08-28 00:00:00,13274,1028518,8674,10229,0,3,Netherlands Eredivisie
2012/2013,2012-11-24 00:00:00,13274,1222894,8525,9791,2,2,Netherlands Eredivisie
2012/2013,2012-08-19 00:00:00,13274,1222683,8464,8593,1,6,Netherlands Eredivisie
2013/2014,2014-04-27 00:00:00,13274,1473316,8464,8611,2,5,Netherlands Eredivisie
2014/2015,2014-10-25 00:00:00,13274,1712478,8593,6433,3,1,Netherlands Eredivisie
2014/2015,2015-01-18 00:00:00,13274,1712555,9791,10218,0,3,Netherlands Eredivisie
2014/2015,2015-02-01 00:00:00,13274,1712572,8277,8593,1,0,Netherlands Eredivisie
2014/2015,2015-03-07 00:00:00,13274,1712623,6433,8640,0,3,Netherlands Eredivisie
2014/2015,2015-04-05 00:00:00,13274,1712653,10218,10217,2,3,Netherlands Eredivisie
2014/2015,2015-04-26 00:00:00,13274,1712679,6413,8593,1,1,Netherlands Eredivisie
2014/2015,2014-10-18 00:00:00,13274,1712470,8611,8593,1,1,Netherlands Eredivisie
2015/2016,2015-11-29 00:00:00,13274,1983394,6413,8593,0,2,Netherlands Eredivisie
2015/2016,2016-01-31 00:00:00,13274,1983457,9803,8593,2,2,Netherlands Eredivisie
2008/2009,2008-10-31 00:00:00,15722,506526,8244,8025,0,0,Poland Ekstraklasa
2008/2009,2008-11-08 00:00:00,15722,506623,2183,1957,0,0,Poland Ekstraklasa
2008/2009,2008-11-15 00:00:00,15722,506632,8244,1601,0,1,Poland Ekstraklasa
2008/2009,2009-05-01 00:00:00,15722,506725,8569,8031,3,1,Poland Ekstraklasa
2008/2009,2008-09-27 00:00:00,15722,506593,8242,8569,0,2,Poland Ekstraklasa
2009/2010,2009-11-20 00:00:00,15722,674224,8673,2183,1,1,Poland Ekstraklasa
2009/2010,2009-11-21 00:00:00,15722,674236,8030,8569,0,2,Poland Ekstraklasa
2009/2010,2009-11-25 00:00:00,15722,674263,8322,8030,1,2,Poland Ekstraklasa
2009/2010,2010-03-07 00:00:00,15722,674610,8673,8242,0,1,Poland Ekstraklasa
2010/2011,2010-11-13 00:00:00,15722,838549,8025,8020,4,0,Poland Ekstraklasa
2010/2011,2010-11-26 00:00:00,15722,838610,8031,8673,0,1,Poland Ekstraklasa
2010/2011,2011-02-26 00:00:00,15722,838620,8021,8245,1,1,Poland Ekstraklasa
2010/2011,2011-04-02 00:00:00,15722,838683,8245,2183,1,3,Poland Ekstraklasa
2010/2011,2011-04-09 00:00:00,15722,838704,8025,8024,2,2,Poland Ekstraklasa
2010/2011,2011-04-15 00:00:00,15722,838717,10265,8569,3,1,Poland Ekstraklasa
2008/2009,2008-11-15 00:00:00,1,492587,8203,9998,0,0,Belgium Jupiler League
2008/2009,2008-12-13 00:00:00,1,492717,10000,9996,2,1,Belgium Jupiler League
2008/2009,2009-02-21 00:00:00,1,493012,9984,9994,0,0,Belgium Jupiler League
2008/2009,2009-05-03 00:00:00,1,493088,4049,8635,1,1,Belgium Jupiler League
2008/2009,2009-05-02 00:00:00,1,493092,9991,9984,2,1,Belgium Jupiler League
2009/2010,2009-10-04 00:00:00,1,665412,9985,9987,1,0,Belgium Jupiler League
2009/2010,2009-12-19 00:00:00,1,665628,9987,10000,2,2,Belgium Jupiler League
2009/2010,2009-09-12 00:00:00,1,665363,9997,8635,2,1,Belgium Jupiler League
2009/2010,2009-09-12 00:00:00,1,665365,9986,9984,0,4,Belgium Jupiler League
2009/2010,2009-09-20 00:00:00,1,665370,8635,9991,1,1,Belgium Jupiler League
2010/2011,2010-11-06 00:00:00,1,838640,8571,9993,4,0,Belgium Jupiler League
2010/2011,2010-11-28 00:00:00,1,838681,9997,8342,2,1,Belgium Jupiler League
2010/2011,2011-02-16 00:00:00,1,838721,9993,9991,2,2,Belgium Jupiler League
2011/2012,2012-01-28 00:00:00,1,1032870,9993,8635,0,0,Belgium Jupiler League
2011/2012,2012-02-11 00:00:00,1,1032886,9987,9994,0,1,Belgium Jupiler League
2012/2013,2012-11-03 00:00:00,1,1224094,9998,9984,3,2,Belgium Jupiler League
2012/2013,2012-11-11 00:00:00,1,1224095,8635,8342,6,1,Belgium Jupiler League
2012/2013,2012-11-25 00:00:00,1,1224111,8342,9986,1,0,Belgium Jupiler League
2012/2013,2012-12-01 00:00:00,1,1224122,10000,9993,0,0,Belgium Jupiler League
2012/2013,2012-12-26 00:00:00,1,1224158,8475,9987,1,1,Belgium Jupiler League
2012/2013,2013-02-02 00:00:00,1,1224181,9998,8475,3,0,Belgium Jupiler League
2012/2013,2012-08-18 00:00:00,1,1224013,9989,9987,1,1,Belgium Jupiler League
2012/2013,2012-08-25 00:00:00,1,1224018,9993,9986,2,0,Belgium Jupiler League
2014/2015,2015-02-28 00:00:00,1,1718038,9989,9987,0,2,Belgium Jupiler League
2014/2015,2015-02-28 00:00:00,1,1718039,10001,8573,3,0,Belgium Jupiler League
2015/2016,2015-10-18 00:00:00,1,1979910,8571,9986,2,0,Belgium Jupiler League
2015/2016,2015-10-25 00:00:00,1,1979916,9986,9985,2,3,Belgium Jupiler League
2015/2016,2015-10-29 00:00:00,1,1979926,8571,8635,1,1,Belgium Jupiler League
2015/2016,2016-02-14 00:00:00,1,1980031,9997,8203,0,3,Belgium Jupiler League
2015/2016,2015-09-20 00:00:00,1,1979880,8342,8475,5,1,Belgium Jupiler League
2008/2009,2008-11-09 00:00:00,1729,489157,8456,8586,1,2,England Premier League
2008/2009,2008-12-06 00:00:00,1729,489199,8559,8455,0,2,England Premier League
2008/2009,2008-12-28 00:00:00,1729,489235,8654,10194,2,1,England Premier League
2008/2009,2009-02-22 00:00:00,1729,489299,9879,8659,2,0,England Premier League
2008/2009,2009-03-04 00:00:00,1729,489322,9879,8667,0,1,England Premier League
2008/2009,2009-03-21 00:00:00,1729,489339,8659,8559,1,1,England Premier League
2008/2009,2009-04-25 00:00:00,1729,489380,8559,10252,1,1,England Premier League
2008/2009,2009-05-24 00:00:00,1729,489421,8667,10260,0,1,England Premier League
2009/2010,2010-01-09 00:00:00,1729,658945,9825,8668,2,2,England Premier League
2009/2010,2010-02-27 00:00:00,1729,659095,8658,8528,1,0,England Premier League
2009/2010,2010-04-24 00:00:00,1729,659172,8654,8528,3,2,England Premier League
2009/2010,2009-09-19 00:00:00,1729,658631,8191,8472,3,1,England Premier League
2010/2011,2010-08-14 00:00:00,1729,840184,8528,8483,0,4,England Premier League
2010/2011,2010-11-01 00:00:00,1729,839913,8483,8659,2,1,England Premier League
2010/2011,2010-11-13 00:00:00,1729,839936,10252,10260,2,2,England Premier League
2010/2011,2010-11-13 00:00:00,1729,839940,8602,8559,2,3,England Premier League
2010/2011,2011-02-12 00:00:00,1729,840118,8472,8586,1,2,England Premier League
2010/2011,2011-03-06 00:00:00,1729,840140,8602,8586,3,3,England Premier League
2010/2011,2011-05-07 00:00:00,1729,840209,8668,8456,2,1,England Premier League
2010/2011,2011-05-22 00:00:00,1729,840232,9879,9825,2,2,England Premier League
2010/2011,2010-09-18 00:00:00,1729,839855,8472,9825,1,1,England Premier League
2011/2012,2011-12-26 00:00:00,1729,1025117,8659,8456,0,0,England Premier League
2011/2012,2012-04-11 00:00:00,1729,1025942,8528,10260,1,0,England Premier League
2011/2012,2011-09-17 00:00:00,1729,1024445,8668,8528,3,1,England Premier League
2011/2012,2011-09-17 00:00:00,1729,1024468,8602,10172,0,3,England Premier League
2011/2012,2011-10-23 00:00:00,1729,1024614,9825,10194,3,1,England Premier League
2012/2013,2012-08-19 00:00:00,1729,1228232,8456,8466,3,2,England Premier League
2012/2013,2012-12-01 00:00:00,1729,1229250,9825,10003,0,2,England Premier League
2012/2013,2012-12-22 00:00:00,1729,1229288,8466,8472,0,1,England Premier League
2012/2013,2012-08-25 00:00:00,1729,1228299,8586,8659,1,1,England Premier League
2012/2013,2013-02-09 00:00:00,1729,1229381,8472,9825,0,1,England Premier League
2012/2013,2012-09-02 00:00:00,1729,1228302,8650,9825,0,2,England Premier League
2012/2013,2012-09-01 00:00:00,1729,1228303,8456,10172,3,1,England Premier League
2012/2013,2013-04-27 00:00:00,1729,1229477,10261,8650,0,6,England Premier League
2013/2014,2013-12-28 00:00:00,1729,1474642,8344,8472,2,2,England Premier League
2013/2014,2013-12-29 00:00:00,1729,1474644,8455,8650,2,1,England Premier League
2013/2014,2014-03-22 00:00:00,1729,1475035,9850,8472,2,0,England Premier League
2013/2014,2014-04-27 00:00:00,1729,1475088,9826,8456,0,2,England Premier League
2013/2014,2014-05-11 00:00:00,1729,1475115,9850,9825,0,2,England Premier League
2013/2014,2013-10-05 00:00:00,1729,1474233,8650,9826,3,1,England Premier League
2014/2015,2014-11-29 00:00:00,1729,1724102,8191,10252,1,1,England Premier League
2014/2015,2015-01-01 00:00:00,1729,1724177,10172,10003,1,1,England Premier League
2014/2015,2015-01-10 00:00:00,1729,1724187,8197,10252,1,0,England Premier League
2014/2015,2015-01-31 00:00:00,1729,1724211,8659,8586,0,3,England Premier League
2014/2015,2014-08-30 00:00:00,1729,1724006,8456,10194,0,1,England Premier League
2014/2015,2014-09-20 00:00:00,1729,1724027,10261,8667,2,2,England Premier League
2015/2016,2016-01-02 00:00:00,1729,1988908,8659,10194,2,1,England Premier League
2015/2016,2016-02-02 00:00:00,1729,1988943,8472,8456,0,1,England Premier League
2015/2016,2016-02-13 00:00:00,1729,1988969,10003,8466,0,1,England Premier League
2015/2016,2016-03-01 00:00:00,1729,1988984,9850,8455,1,2,England Premier League
2015/2016,2016-04-16 00:00:00,1729,1989045,10260,10252,1,0,England Premier League
2008/2009,2008-11-30 00:00:00,4769,483284,8481,9853,1,2,France Ligue 1
2008/2009,2009-04-04 00:00:00,4769,483444,9855,8689,1,3,France Ligue 1
2008/2009,2009-05-23 00:00:00,4769,483526,9831,9941,0,2,France Ligue 1
2008/2009,2008-09-20 00:00:00,4769,483180,9746,9748,0,1,France Ligue 1
2009/2010,2009-08-09 00:00:00,4769,653866,9827,8588,4,1,France Ligue 1
2009/2010,2009-11-08 00:00:00,4769,654141,9941,9851,3,2,France Ligue 1
2009/2010,2010-03-20 00:00:00,4769,654495,8588,9874,0,0,France Ligue 1
2009/2010,2009-08-22 00:00:00,4769,653932,9853,4170,0,1,France Ligue 1
2010/2011,2010-11-20 00:00:00,4769,830079,9874,8689,2,0,France Ligue 1
2010/2011,2011-01-29 00:00:00,4769,830155,9874,9851,5,1,France Ligue 1
2010/2011,2011-04-02 00:00:00,4769,830344,108893,9829,0,2,France Ligue 1
2010/2011,2011-04-24 00:00:00,4769,830448,8481,108893,0,0,France Ligue 1
2010/2011,2011-05-07 00:00:00,4769,830481,8689,9941,0,0,France Ligue 1
2010/2011,2011-05-10 00:00:00,4769,830498,9847,8481,2,2,France Ligue 1
2010/2011,2011-05-21 00:00:00,4769,830529,8592,9873,2,2,France Ligue 1
2010/2011,2010-09-25 00:00:00,4769,829939,8592,9874,2,1,France Ligue 1
2011/2012,2011-11-20 00:00:00,4769,1019609,9873,8583,2,1,France Ligue 1
2011/2012,2012-02-04 00:00:00,4769,1019829,9827,9941,2,0,France Ligue 1
2011/2012,2012-02-18 00:00:00,4769,1019911,8592,9873,1,1,France Ligue 1
2011/2012,2011-10-01 00:00:00,4769,1019490,8481,4087,1,1,France Ligue 1
