id_partido,id_equipo
1778217,7878
1778048,8633
1778233,9864
1778234,10267
1778270,8372
1778282,8581
1778283,8634
1778284,8305
1778295,8560
1778301,8581
1778303,7878
1778309,9865
1778315,9906
1778316,9783
1778059,9783
1778060,10268
1778325,7869
1778328,10267
1778333,9864
1778341,7878
1778342,8370
1778343,8372
1778352,9910
1778362,8372
1778372,9865
1778399,8370
1778405,10268
1778406,9783
1778408,8560
1778065,10267
1778072,7878
1778080,10205
1778095,8560
2030083,8306
2030085,8634
2030175,8306
2030177,8581
2030179,9864
2030186,10267
2030191,7878
2030192,8370
2030210,8558
2030213,8370
2030227,9869
2030231,8315
2030248,8558
2030257,8372
2030259,8302
2030269,8315
2030096,8315
2030348,8581
2030359,8306
2030377,8370
2030382,8305
2030384,8633
2030393,8315
2030395,8558
2030397,8370
2030106,8305
2030456,8315
2030476,9864
2030478,10205
2030483,9869
2030518,8370
2030526,9864
2030113,9910
2030125,8305
2030139,7878
2030151,8603
2030162,8372
2030165,8633
486314,7955
486316,9824
486341,9956
486344,9931
486349,7955
486351,7955
486353,6493
589771,9931
486269,10199
589778,10192
589786,10192
589788,9931
589790,9930
589795,10199
589797,9956
589799,7955
589809,6493
589842,9930
589858,9824
589860,7955
486274,10243
486276,10179
589873,6493
589914,9956
589927,9824
486281,9931
486298,6493
663669,9956
663670,7955
663678,10199
663714,10190
663718,6493
663735,9956
663739,9956
663740,10179
663758,7955
663674,10190
663676,10199
768236,9931
768240,10243
768253,9930
768311,10190
768326,9956
768330,9930
768366,9931
768370,6493
768381,10179
768395,10192
768416,10199
663681,6493
768453,9956
663686,10179
663700,10199
663709,10179
845088,10243
845105,10191
954468,10179
845030,10199
954471,10190
954479,10199
954492,10179
954495,7955
954497,6493
954502,6493
954505,10243
954507,10179
954515,10190
845035,10192
954521,10192
954524,9956
954534,6493
954537,9956
954538,10190
954544,10243
845042,10179
845058,10192
845062,9931
1026925,10243
1026926,9931
1026984,10191
1026933,7955
1147479,9956
1147483,9931
1147488,10243
1147490,7730
1147496,10199
1147502,10199
1147504,10192
1147521,9777
1147523,10191
1026948,9777
1026959,10199
1026963,10243
1227655,10192
1227792,9777
1227793,10199
1227800,10190
1227806,9931
1227810,10179
1227812,9956
1227814,10179
1227824,7730
1227848,10190
1227858,9931
1227864,9931
1227871,10191
1227873,9956
1227876,9777
1227749,10191
1227886,10199
1227890,9956
1227906,10243
1227908,10179
1228086,10192
1227773,10190
1227775,9777
1227776,10243
1227781,9931
1471630,10191
1471632,9956
1471684,10179
1471685,10190
1471702,10191
1471722,10191
1471740,10190
1471878,7730
1471907,10179
1471910,9956
1471921,9931
1471926,10179
1471929,9956
1471934,10192
1471935,10243
1471949,7730
1471952,10192
1471958,10190
1471667,10190
1471669,7730
1717218,9956
1717259,10191
1717260,9930
1717269,10243
1717276,9930
1717277,10192
1717286,10191
1717287,10243
1717288,9931
1717289,9930
1717295,10190
1775087,9930
1717222,10190
1717224,10243
1775096,10243
1775113,9824
1775114,9931
1775121,9930
1775126,10243
1775129,10192
1775132,10191
1775147,10192
1775153,9824
1775171,10190
1717233,9824
1717219,10179
1717237,9956
1717238,10190
1717240,10243
1717243,10192
1717248,9930
1717253,10179
1717256,9956
1992096,7896
1992103,10191
1992106,10199
1992117,10179
1992153,10243
1992159,9956
1992170,10179
1992177,10179
1992209,10199
1992224,9931
1992226,10190
1992066,7896
1992069,10179
1992077,10192
1992080,10199
1992087,9824
1031170,8030
1030818,8673
1030822,8024
1030823,8030
1031155,8244
1031135,2182
1031074,8025
1031081,8021
1031058,1601
1031025,8033
1031026,2183
1031015,2186
1031004,1601
1031006,8569
1030978,8244
1030983,8030
1030954,8024
1030854,1601
1030867,2186
1030871,8024
1030879,8021
1030893,8673
1030899,1601
1030900,8244
1030904,8569
1218862,1601
1218865,8245
1219063,8023
1219068,8030
1219077,8025
1219089,8021
1219090,10265
1219093,8569
1219109,8673
1218905,2183
1218908,8569
1218924,2182
1218925,8245
1218930,10265
1218870,10265
1218871,8030
1218872,2182
1219112,8025
1219113,8024
1219117,8245
1219211,8030
1219215,2183
1219219,8033
1219222,8024
1219223,8025
1219225,8245
1219229,8023
1219257,8020
1219258,8021
1219273,2183
1219276,8024
1219281,8030
1218878,8030
1218886,8569
1218888,2183
1219284,8245
1219287,8569
1218914,8030
1218920,10265
1219030,8021
1219038,8245
1219039,8025
1219047,1957
1219049,8028
1467911,8027
1467925,8673
1467935,8673
1467643,8028
1467646,8024
1467695,8021
1467700,1957
1468010,8673
1468016,8245
1468023,10265
1467682,8024
1467689,2182
1467734,8025
1467741,8024
1467831,8023
1467858,2186
1467867,8673
1467881,8245
1467896,8025
1467912,8028
1467959,8033
1467829,8027
1467849,8028
1467874,2186
1467901,8024
1467905,1957
1467698,2182
1722168,8030
1722177,8027
1722193,8245
1722196,8673
1722208,8245
1722215,8020
1722221,10265
1722232,1957
1722234,8025
1722235,8033
1722100,8028
1722102,8033
1722103,8019
1722105,8245
1722256,8027
1722258,8673
1722265,8245
1722274,8020
1722281,1601
1722285,8569
1722287,2186
1722297,1601
1722298,8023
1722309,8028
1722315,8569
1722320,1957
1722321,8245
1722108,8030
1722327,2182
1722121,8245
1722125,8030
1722149,8030
1722153,8028
1994618,8019
1994687,1957
1994690,8033
1994699,8019
1994705,8245
1994706,1957
1994707,177361
1994712,10265
1994728,10265
1994734,8019
1994749,8673
1994756,8245
1994762,8020
1994627,8028
1994630,8030
1994771,8028
1994777,8025
1994785,8245
1994793,8025
1994794,8019
1994800,8245
1994802,1957
1994808,8030
1994814,2182
1994818,8021
1994820,8020
1994821,1601
1994822,2186
1994836,1601
1994636,1601
1994847,1957
1994639,8019
1994640,8030
1994641,8021
1994649,8023
1994653,2182
1994669,2182
1994678,8033
509135,10214
509202,7844
509206,10214
509225,6403
509229,9768
509232,9772
509234,10212
509245,9809
509246,9768
509254,6421
509257,9772
509261,10238
509141,10213
509143,7841
509284,10238
509293,10214
509298,7841
509300,6421
509306,7992
509310,9768
509318,10212
509324,7992
509330,10213
509337,9809
509341,6403
509364,10215
509366,10213
509154,9768
509180,9768
509182,6403
509186,6421
509200,9768
686249,9768
686292,9771
686306,7841
686323,9809
686325,6403
686157,9771
686168,10212
686108,10264
686174,6421
686192,10212
686193,7841
686202,10264
686206,6421
686207,9809
686220,9772
686238,9773
686253,9771
686284,9772
686300,9768
686314,7844
686320,10214
686330,10264
686331,10215
686333,2033
686336,10212
686124,6403
686126,6421
686133,9772
686178,9771
686179,6403
686201,9772
859646,10238
859648,10214
859650,9771
859725,9765
859737,2033
859740,9771
859741,10238
859742,2033
859746,9809
859758,10264
859765,9809
859767,6403
859771,7841
859772,9772
859775,9768
859785,10264
859786,2033
859790,7844
859656,6403
859805,2033
859809,10238
859814,7844
859827,10215
859838,9773
859842,10264
859843,6403
859844,9765
859845,9809
859865,9773
859866,7844
859867,7841
859668,9771
859881,9765
859885,7841
859684,9765
859687,9772
859688,9809
859710,9765
1042904,9773
1042905,7844
1042907,9772
1042913,7841
1042916,10212
1042920,10215
1042935,10214
1042936,4064
1042939,9773
1042941,10215
1042955,9768
1042967,7844
1042969,9771
1042970,9768
1042971,7841
1042972,4064
1042978,10212
1042838,7841
1042841,9764
1042983,10238
1042989,7841
1042998,9764
1043014,10214
1043018,7844
1043034,9773
1043037,7844
1043046,6403
1043048,9773
1043056,9768
1043061,10211
1042852,9773
1043065,6403
1043069,9772
1042857,10238
1042862,10215
1042879,6403
1042881,10211
1042886,9772
1042897,9768
1042901,10238
1255902,10212
1255904,10238
1256635,7842
1256671,9772
1256733,7842
1256855,9772
1256106,10238
1256135,8348
1256136,9772
1256178,7844
1256063,9772
1256073,6403
1256375,9768
1256393,7844
1256407,10238
1256413,9772
1256511,9764
1256534,9772
1256634,9773
1256710,2033
1256780,10215
1256249,10214
1256267,7842
1256276,10238
1257036,7842
1256356,7842
1256358,9772
1256439,6403
1256544,10211
1256548,7844
1497952,7841
1498086,9764
1498094,7844
1498100,10264
1498113,10238
1498116,2033
1498123,6403
1498125,9773
1498128,10238
1498130,7844
1498141,158085
1498160,7841
1498163,2033
1498019,6403
1498168,9764
1498169,9768
1498177,7841
1498181,158085
1498188,10264
1498198,9807
1498206,7842
1498024,10215
1498028,9773
1498037,10212
1498039,10212
1498040,9773
1498055,7841
1498059,6403
1748723,8613
1748798,7844
1748799,6547
1748808,10214
1748818,9768
1748825,10264
1750604,10264
1750626,9773
1750641,7844
1750644,9768
1748726,10214
1748727,7841
1748732,9772
1750647,10214
1750678,10264
1750679,7842
1750705,9764
1750707,7844
1750708,6547
1750711,7841
1750719,6403
1750727,10215
1750731,10214
1750737,7844
1750745,9772
1750752,10264
1750755,9807
1750764,7842
1750770,9764
1750776,8613
1748748,6547
1748759,8613
1748763,7841
1748769,10214
1748774,9768
1748784,9772
1748793,9768
1748795,158085
2015812,10215
2015817,9768
2015900,7844
2015905,10212
2015952,7844
2015955,10238
2015956,8348
2015974,7842
2015978,7841
2015979,9768
2015825,10264
2015980,10215
2015992,10212
2016006,9768
2016016,10215
2016019,9773
2016032,9773
2016035,8613
2016049,7842
2016054,10238
2016058,10214
2016064,7844
2016065,10212
2016076,10238
2016087,6367
2016101,10238
2016105,8348
2016107,8613
2016110,7841
2015848,7841
2015850,9772
2015861,10215
490035,10251
490038,8596
490041,8066
490045,10251
490050,8548
490060,8485
490066,8429
490072,8548
490073,9927
490074,9938
490075,10251
490082,9800
490083,9860
490091,9800
489987,9860
489989,8485
489991,8429
490107,8596
490116,8066
490120,9927
490124,9860
490129,10251
490147,9938
490148,10251
490149,8596
490150,9938
489993,8596
490156,9925
490162,10251
490164,8485
490166,9800
490172,10251
643160,9925
643166,10251
643175,8596
643181,9927
643187,10251
490000,8597
490002,8485
490005,8597
490007,9938
490019,9800
490033,8485
658788,9860
658866,9925
658875,8548
658890,9938
658901,9938
658906,8596
658737,10251
658738,8467
658740,8485
658914,8548
658980,9860
658987,9927
658999,8597
659006,9938
659022,8596
659031,9860
658747,8429
659044,8467
659056,9927
659058,9800
820477,10251
820479,9860
820480,8596
820489,8429
820504,10251
820505,8596
658754,10251
658755,8467
658757,9860
658761,8429
658762,8485
658763,9938
658767,8596
658780,9925
658781,8596
840295,10251
840325,8597
840327,8485
840333,9938
840239,9860
840360,9800
840363,8548
840364,9800
840368,8548
840377,9925
840378,8429
840393,8066
840396,9938
840400,10251
840409,9938
840410,8485
840414,8429
840416,8467
1002982,9925
1005020,8548
1005039,8485
1024241,8467
1024320,9927
1024430,9925
1024474,8066
1024255,10251
1024532,9800
1024536,9927
1024544,10251
1024566,8457
1024572,9925
1024586,9925
1024615,8548
1024651,9925
1024656,9860
1024687,8485
1024189,8597
1024744,8467
1024756,9800
1024780,8457
1189718,8485
1189720,8597
1189723,8485
1189724,8066
1189728,9938
1189744,8548
1024208,9800
1024223,9938
1024277,8066
1024284,8467
1024303,8485
1228223,8284
1228224,9927
1228226,10251
1229062,9925
1229095,9925
1229112,9860
1229114,8649
1229120,9925
1229121,10251
1229127,9927
1229143,9860
1229321,9800
1229523,8597
1229538,8284
1229539,9860
1229584,8485
1229868,9938
1229951,8066
1230160,8467
1230215,9925
1230369,8467
1230391,9927
1230393,8066
1230396,8597
1230398,8485
1230411,10251
1438239,8066
1438248,8467
1228396,8467
1228961,8597
1228982,9925
1228996,8066
1229016,9938
1229020,8649
1229028,9860
1229039,9800
1474243,8467
1474275,8597
1474276,8485
1474278,8649
1474280,9927
1474281,10251
1474293,8066
1474305,9800
1474309,9927
1474317,9925
1474351,9927
1474137,8426
1474358,8485
1474388,9938
1474410,9925
1474414,9860
1474421,9800
1474423,10251
1474141,9925
1474146,9860
1474149,8597
1474515,8426
1474519,10251
1474530,8485
1474532,9938
1474551,8426
1686214,8066
1686216,8426
1686224,9800
1686226,9925
1686231,9938
1686232,8467
1474164,8649
1474166,9860
1474169,8426
1474201,9927
1726020,8426
1726073,8426
1726110,8485
1726113,8467
1726115,8597
1726119,8066
1726123,8485
1726027,8485
1726139,8467
1726141,9938
1726142,8066
1726147,9925
1726148,8597
1726162,8284
1726166,8649
1726170,8485
1726184,8284
1726192,8467
1726031,9800
1726193,9938
1726203,9927
1726213,9927
1955042,9927
1955048,8284
1955062,8597
1955079,9938
1726038,9925
1726041,8485
1726045,8649
1726048,9938
1726062,8467
1990843,8649
1990848,8284
1990935,9925
1990944,8467
1990946,8426
1990950,9925
1990850,9860
1990959,8597
1990970,9938
1990983,8649
1990989,8429
1990991,9860
1990992,8066
1990996,8426
1991012,8485
1990856,8284
1990857,9927
1991023,8284
1991037,8485
2216653,8467
2216662,9925
2216672,8467
1990861,8066
1990862,8467
1990866,9860
1990868,9925
1990873,8467
1990881,9860
1990884,8429
1990890,8426
1990895,8426
530091,9865
530236,8558
530252,8634
530262,8603
530325,9869
530327,8603
530331,8633
530336,8305
530343,8633
530356,8479
530365,8696
530367,8371
530377,8479
530378,8305
530444,9906
530447,9869
530451,8371
530093,9783
530094,8388
530100,8315
530462,8315
530466,8661
530484,8479
530496,8388
530499,8603
530503,8479
530546,8302
530552,9783
530554,10267
530555,9869
530558,9906
530562,10281
530565,8371
530571,8479
530105,8661
530605,8696
530630,8388
530634,10267
530637,9865
530650,8603
530663,8302
530664,9783
530119,9906
530123,9783
530127,8633
530139,8603
530222,10281
530226,8305
684585,9783
684726,9868
684756,8634
684759,8394
684760,9864
684772,8305
684775,8634
684785,8558
684791,9869
684813,9864
684859,10205
684871,8696
684598,8315
684891,8371
684895,10267
684906,9783
684916,9867
684920,9869
684921,8305
684928,8661
684938,9864
684956,9906
684990,9868
685004,8305
685014,8633
685015,8315
685028,10205
685032,8302
685042,8634
685055,8633
685075,8634
684612,9867
685091,8661
685098,10281
685105,9865
685116,8558
685123,8661
685133,8696
685146,10281
685149,10205
685154,8315
685156,9869
685180,9864
685201,9869
685204,8302
684628,8661
684716,8634
875462,8394
875664,8315
875674,9864
875676,8302
875685,9783
875692,8315
875714,8661
875715,8302
875735,8581
875754,10278
875759,8633
875760,8371
875767,9864
875787,8305
875813,8558
875498,9864
875513,8371
875833,8581
875858,8302
875861,10205
875878,8696
875881,9864
875900,10267
875908,10205
875712,10205
875746,10278
875757,8661
875778,8305
875792,8560
875862,8394
875526,8394
875549,8371
875902,8634
875916,9906
875923,9864
875957,8558
875959,8581
875977,8696
876004,10267
876005,8634
875502,8302
875447,9865
875455,10267
875560,9783
875565,8634
875572,10205
875574,9865
875578,8371
875580,8560
875583,8661
875590,8696
875641,10205
875652,8558
1051464,10267
1051466,8305
1051740,8603
1051749,8581
1051750,8603
1051760,8696
1051771,8581
1051780,8696
1051785,10205
1051797,9864
1051808,8634
1051813,8633
1051814,9864
1051815,8394
1052028,8394
1051820,8696
1051821,8633
1051617,10205
1051852,8633
1051875,9906
1051879,8305
1051885,8633
1051896,8560
1051899,8315
1051901,8302
1051906,8370
1051921,8661
1051926,8394
1051930,8696
1051933,9906
1051939,8370
1051956,9869
1051957,8560
1051963,8315
1051969,8371
1051982,9864
1051988,8581
1051992,8371
1051996,7878
1051998,8302
1052016,8661
1051682,8370
1051692,8394
1051709,8394
1051725,9864
1051732,8581
1051733,8315
1051736,8394
1260174,7878
1260197,10281
1260215,10267
1260217,8305
1260234,9910
1260266,8315
1260280,9906
1260323,9906
1259972,8315
1259978,9910
1259970,8394
1259971,8661
1259982,8302
1260007,7878
1260025,9783
1260039,8560
1260043,10267
1260046,7878
1260055,8315
1260067,8370
1260120,8370
1260128,8560
1260148,8558
1260185,10267
1259997,9864
1260000,8371
1260119,8305
1260153,8558
1260167,8394
1260211,9910
1260237,9864
1260241,10281
1260243,8371
1260261,8315
1260285,8634
1260287,9910
1260300,8305
1260306,8560
1260033,8371
1260038,8305
1260061,8634
1260068,8558
1260070,8560
1260076,7878
1260089,10281
1505913,10268
1505925,7878
1505946,7878
1505955,8634
1505962,10267
1505963,10268
1505970,9910
1505972,8581
1505982,8581
1505992,9864
1505993,8634
1505995,8370
1506001,10267
1506003,8633
1506007,8560
1506011,10267
1506018,10268
1506030,8302
1506044,9910
1506057,9906
1506068,10281
1506070,8560
1506071,10267
1506073,10205
1506081,8370
1506085,8558
1506088,8371
1506091,10267
1506097,9864
1505590,9864
1505591,8634
1506127,8558
1506130,8371
1506135,9864
1506158,8560
1506160,10281
1506168,8603
1506172,10267
1505860,8634
1505874,8305
1505888,8371
1778038,8305
1778126,8305
1778131,9910
1778145,8560
1778156,10205
1778164,9864
1778167,7869
1778170,10267
1778172,9865
1778178,8634
1778181,8372
1778182,8633
1778204,10205
1778218,8370
1778046,9865
1778050,8370
1778226,9910
1778227,8633
1778254,8558
1778257,8560
1778264,8558
1778269,8633
1778279,10268
1778286,10267
1778291,8372
1778306,8558
1778307,10267
1778055,8305
1778331,9910
1778348,8558
1778355,10268
1778371,8302
1778373,9864
1778383,9910
1778387,8560
1778388,7869
1778395,8315
1778070,8372
1778081,8315
1778084,9864
1778086,10267
1778088,9865
1778089,9910
1778102,8634
1778103,7878
1778113,8370
1778117,10268
1778118,10205
1778121,8634
1778122,7878
2030091,10267
2030178,9906
2030181,7878
2030184,8633
2030193,8372
2030198,9910
2030209,8603
2030219,9910
2030220,8581
2030240,9910
2030247,8603
2030349,9906
2030355,9869
2030366,8560
2030373,7878
2030375,8603
2030378,8306
2030380,8634
2030385,8560
2030390,8581
2030396,8603
2030418,8634
2030453,8581
2030457,8370
2030467,7878
2030481,10267
2030498,8633
2030501,9783
2030514,8306
2030522,8603
2030116,9864
2030120,8603
2030126,10205
2030133,8306
2030135,8581
2030157,9906
2030159,8315
2030161,8558
486262,6493
486326,9824
486327,7955
486328,6493
486270,10192
589783,10199
589784,10179
589804,9824
589833,7955
589838,6493
589844,10199
589847,9931
589855,10179
589868,9931
589874,10243
589876,9931
589880,10199
589892,9930
589908,9824
589926,10199
589931,9956
486285,10199
486288,10243
486290,10179
486297,10243
663727,10243
663736,9931
663737,10192
663744,10190
663745,6493
663750,9956
663757,10243
663677,10179
768265,10243
768270,9931
768285,6493
768299,10243
768317,10179
768431,10190
768488,9930
768512,9956
663687,10199
845076,10192
845086,10191
845089,10179
954476,9956
954481,9956
954484,10191
954494,10192
954496,10243
954506,10191
954509,9931
954520,9931
954527,10243
954533,10179
954547,10243
954553,7955
845051,10199
845053,10243
845054,7955
845060,6493
1026993,10192
1027003,10192
1027014,10192
1027016,9956
1027017,9777
1147442,10243
1147444,10179
1147446,9777
1026931,10192
1147448,10199
1147454,10191
1147462,9777
1147464,10199
1147465,10192
1147470,10199
1147476,7730
1026938,10191
1147511,10179
1147515,7730
1147525,9931
1147530,10199
1026954,9956
1026972,10199
1227784,7730
1227788,9931
1227790,10243
1227795,9956
1227799,9931
1227807,10192
1227823,10243
1227827,10179
1227742,10199
1227841,10192
1227846,10179
1227847,10192
1227856,10179
1227874,10192
1227880,10243
1227750,9777
1227891,9931
1227903,10199
1228083,7730
1227755,10199
1227759,10243
1227761,10191
1227764,10192
1227767,9931
1471745,9930
1471882,9931
1471891,9930
1471893,7730
1471897,9930
1471646,10191
1471939,7730
1471942,9930
1471954,9931
1471656,10179
1471659,10199
1471662,10243
1471664,9930
1471668,10179
1471680,7730
1471681,9956
1717265,9956
1717271,10191
1717275,10190
1717293,9824
1717225,10199
1775102,9930
1775105,9956
1775116,9930
1775119,9931
1775139,9824
1775143,10243
1775144,10190
1775164,10191
1775167,10192
1775175,10191
1717246,10243
1717252,10190
1992054,9956
1992101,7896
1992105,9931
1992112,9824
1992145,10179
1992059,10190
1992060,10243
1992155,10191
1992157,7896
1992158,9931
1992167,10243
1992171,7896
1992173,10192
1992179,9956
1992181,10243
1992183,10191
1992184,10190
1992062,10192
1992199,9931
1992205,10243
1992215,7896
1992218,9931
1992073,10190
1992090,7896
1992091,10191
1992093,10179
492473,9993
492479,8571
492480,9996
492579,8203
492584,9993
492662,9999
492686,10000
492689,7947
492781,7947
492789,4049
492817,8571
492490,7947
492845,9984
492849,7947
493010,10000
493017,9987
493020,9991
493036,9998
493045,10000
493057,9999
493058,8571
493061,8342
493066,8203
492498,8342
492499,9993
493086,4049
493090,9998
493109,9986
493110,9984
492517,9986
492520,8203
492525,9996
492528,9999
492532,7947
492551,9999
492552,9991
492553,9986
492558,7947
665318,9997
665323,8635
665325,9993
665421,10001
665535,9997
665581,9994
665590,9994
665591,9984
665604,8342
665630,9985
665645,9999
665682,9991
665695,8635
665698,9997
665704,8203
665706,9986
665729,8203
665738,10000
665739,9987
665769,8635
665775,8342
665345,8635
665353,9993
665358,9997
665376,9985
665396,9993
838469,9994
838590,8571
838599,10001
838621,9985
838659,9997
838661,8203
838675,9997
838688,6351
838718,10000
838481,9984
838484,8635
838727,9984
838730,9987
838733,9989
838748,8203
838750,6351
838752,9984
838755,8635
838757,10001
838761,9994
838773,9993
838790,9989
838796,9985
838814,9993
838857,8203
838862,9989
838494,6351
838871,9994
838872,10000
838515,9987
838517,10000
838519,9993
838524,8342
838531,9986
838532,8635
838542,10000
838543,9994
838556,9986
838563,9984
838564,8635
1032695,9984
1032766,9993
1032773,9998
1032775,8203
1032777,9997
1032779,1773
1032781,9989
1032799,9985
1032802,10000
1032811,9994
1032814,9987
1032815,9998
1032816,9994
1032834,9993
1032835,9991
1032700,8203
1032855,9984
1032858,1773
1032864,8571
1032873,8342
1032879,10001
1032889,9998
1032890,10000
1032906,8203
1032914,9987
1032917,1773
1032918,8571
1032923,9987
1032924,8342
1032708,1773
1032929,9984
1032731,9984
1032734,9987
1032735,9991
1032742,10000
1223984,9989
1224057,9991
1224058,1773
1224070,8203
1224081,9986
1224083,8475
1224096,9998
1224114,10000
1224124,9987
1224125,9998
1224130,8342
1223993,9991
1224136,1773
1224143,8342
1224157,9991
1224170,9984
1224192,8571
1224196,8203
1224204,9998
1224220,1773
1224017,9994
1224025,9991
1224030,9984
1224032,8203
1224039,9984
1224040,9991
1224049,8342
1677185,9991
1717821,9994
1717823,274581
1717891,8571
1717895,9991
1717906,9985
1717915,10001
1717916,8342
1717928,8571
1717931,8635
1717941,8203
1717943,9985
1717954,9987
1717965,9991
1717969,9987
1717977,10001
1717983,8342
1717990,9987
1717997,9986
1718000,8342
1718003,9987
1718020,9985
1718026,8635
1718031,9989
1718033,274581
1718034,8571
1717839,10001
1718050,9991
1718056,8571
1717852,274581
1717856,9994
1717859,9987
1717866,8342
1717867,274581
1717871,8635
1717883,9994
1717887,8475
1717888,10001
1979833,9985
1979837,9991
1979896,8203
1979902,8571
1979903,8475
1979904,8573
1979907,8635
1979917,8475
1979920,1773
1979924,10001
1979927,9986
1979843,10001
1979979,9985
1980000,9986
1980007,10001
1980019,9986
1980021,8573
1980024,10000
1980028,8571
1980033,9986
1979853,9991
1979857,9985
1979866,1773
1979873,9994
1979883,8571
489050,9879
489144,9879
489153,8659
489158,8455
489163,10252
489168,8586
489174,8655
489175,10260
489179,8659
489195,10252
489200,8462
489206,9825
489207,8668
489208,10261
489220,8456
489053,8472
489060,10252
489239,8455
489245,8659
489260,8549
489263,9879
489273,8668
489277,8655
489288,10252
489295,8456
489304,9879
489305,8586
489306,8456
489307,10194
489317,8654
489329,8462
489069,8659
489340,8668
489344,8456
489348,8586
489351,10194
489352,8462
489357,8667
489360,10261
489374,8549
489378,8528
489385,8659
489388,8655
489397,8549
489398,8462
489422,8462
489099,8586
489125,10260
489127,8549
658578,8456
658706,8462
658709,8528
658713,8667
658714,8455
658719,9879
658722,8668
658792,10252
658796,8668
658816,8650
658836,8655
658847,8586
658851,8668
658925,10252
658928,8658
658931,9879
658943,8559
658949,8528
658951,8456
658965,9825
658975,8586
659065,8456
659080,8667
659081,8559
659092,8655
659097,8602
659115,8528
659117,8654
659120,8654
659128,8586
659140,8667
659160,8455
659166,8668
659167,8667
659184,10252
658603,9825
658607,8667
658623,8456
658626,8462
658672,8602
658673,10260
658675,8654
658684,8658
658689,8654
658690,8559
658695,8650
839796,8654
839803,8658
839805,10194
839904,8586
839909,8456
839916,8455
839931,8655
839932,10260
839950,8455
839966,8654
839974,9825
839980,8658
839983,8483
839992,10252
839994,8472
840002,8659
840008,10252
840011,9879
840059,8483
840076,10261
840080,10252
840081,8483
840084,8655
840093,8455
840095,10252
840104,10261
840134,8658
840137,10194
840138,8668
839838,8668
840146,8650
840153,8658
840157,10252
840161,8559
840165,9879
840169,10261
840179,8586
840180,8559
840186,8658
840188,8659
840192,9825
840194,8654
840202,10194
840203,8668
840208,8528
839866,8586
839869,10252
839880,8559
839882,8602
839901,10260
1024686,8655
1024695,10252
1024707,10172
1024737,8455
1024748,8586
1024753,10003
1024773,8456
1024795,10261
1024804,10172
1024825,8655
1024905,8455
1024930,8456
1024943,10261
1024952,8586
1025009,8455
1025040,9825
1025111,10172
1025137,10252
1024315,10261
1025251,10194
1025262,9850
1025265,8456
1025274,10260
1025410,10194
1025419,8455
1025475,8586
1025517,8528
1025582,10260
1025640,8472
1025678,10261
1025684,10172
1025709,8650
1024332,8668
1024350,9879
1024363,10194
1024367,10172
1025780,8655
1025931,8559
1025969,10252
1026031,8668
1026044,8586
1026048,8456
1026081,8602
1026084,8655
1026135,10003
1026161,8655
1024421,8650
1024424,8455
1024449,8456
1024506,10260
1024525,8528
1024539,10172
1024542,9850
1024549,9825
1024601,9879
1024605,8602
1228230,10260
1229197,10261
1229204,8528
1229208,9879
1229222,10003
1229253,8466
1229262,10194
1229267,10260
1229272,10172
1229274,10252
1229285,9879
1229297,8586
1229305,8456
1228296,9825
1228297,9798
1229319,10194
1229323,9825
1229333,8650
1229343,9798
1229351,10261
1229354,8586
1229356,8455
1229357,8528
1229391,10260
1229394,8586
1229402,8654
1229415,10252
1229417,10260
1228301,9798
1229422,8650
1229430,9798
1229455,8659
1229458,8654
1229462,8455
1229467,8466
1229468,8456
1229475,9879
1229479,8659
1229480,9850
1229486,9825
1229496,8650
1228310,9850
1228311,9825
1228331,10261
1228368,10260
1228369,9825
1228380,8668
1228388,9798
1228407,8466
1229164,8472
1229178,8668
1229191,8659
1474085,8344
1474332,10260
1474350,10252
1474405,8472
1474418,8466
1474434,9879
1474476,8456
1474509,10252
1474520,8456
1474522,8586
1474571,10261
1474583,8668
1474138,8472
1474680,9850
1474701,8455
1474908,9850
1474911,8455
1474912,10003
1474918,8659
1474928,8344
1474929,8667
1474934,8659
1474935,8667
1474972,10003
1474994,8654
1474996,10261
1474998,8650
1475006,9879
1475020,8650
1475025,9826
1475062,8650
1475068,8344
1475070,10261
1475072,8668
1475075,8466
1475083,10003
1475087,10261
1475102,8456
1475107,8466
1475116,10260
1475120,10194
1474182,8456
1474183,9825
1474207,8472
1474213,8659
1474256,9879
1474270,8472
1474298,10194
1723985,8466
1723991,8586
1724094,8659
1724103,10194
1724105,8197
1724110,9825
1724111,10261
1724114,8650
1724119,8586
1724142,10260
1724167,9826
1723995,9825
1724181,8659
1724183,10172
1724199,8455
1724204,8668
1724207,8197
1724208,10003
1724219,8472
1724225,8654
1724227,8586
1724233,8191
1724235,8197
1724237,10261
1724238,8650
1724241,8654
1724245,8456
1724250,8466
1724262,8654
1724267,8667
1724271,10194
1724291,10172
1724296,8667
1724305,8659
1724315,10260
1724328,8466
1724330,8456
1724013,10003
1724018,10261
1724033,10252
1724040,10003
1724041,8191
1724052,8667
1724063,8667
1724066,10194
1724067,9825
1724071,8456
1987036,8472
1987038,8466
1988801,10003
1988806,8659
1988829,8668
1988843,10260
1988844,10003
1988866,8668
1988872,8197
1988874,10252
1988883,8197
1987080,8678
1988900,10261
1988907,8456
1988925,8654
1988929,8472
1988934,8466
1988951,9825
1988953,8472
1988957,8668
1988964,9817
1988975,10252
1988976,10003
1988977,8678
1988978,9826
1988980,10003
1988988,9817
1988991,8650
1988993,10252
1988994,8678
1988998,8197
1988734,10261
